Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Switzerland,CHE,Arable land (% of land area),AG.LND.ARBL.ZS,,10.02074479,10.06122242,9.813296903,9.709572961,9.555251973,9.385751872,9.193483101,9.099878567,9.107468124,9.003744181,9.029042704,9.183363692,9.178303987,9.244080146,9.332624975,9.347804088,9.357923497,9.494535519,9.535013155,9.64126695,9.729811779,9.838595426,9.980267152,10.17986795,10.24564244,10.22287435,10.08626578,10.17480837,10.33671482,10.21275519,10.30888715,10.27347011,10.36960206,10.60487237,10.68076602,10.64814815,10.51180206,10.45640844,10.3883618,10.34308268,10.35852542,10.33095491,10.29579211,10.28593117,10.27886027,10.29936483,10.28950299,10.28191112,10.27431926,10.23635996,10.22117623,10.21864561,10.19591305,10.10835611,10.08195408,10.08945484,10.07651831,10.07537701,,
Channel Islands,CHI,Arable land (% of land area),AG.LND.ARBL.ZS,,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.70707071,20.70707071,20.70707071,20.70707071,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,19.6969697,19.6969697,19.6969697,19.6969697,19.6969697,19.19191919,19.19191919,19.19191919,19.19191919,19.19191919,18.68686869,18.68686869,18.68686869,18.68686869,18.68686869,18.18181818,18.18181818,18.18181818,18.18181818,17.67676768,18.68686869,19.6969697,19.6969697,18.68686869,18.18181818,18.18181818,18.68686869,19.19191919,18.18181818,17.17171717,18.68686869,20.70707071,21.76767677,22.27272727,22.02020202,21.26262626,21.06060606,20,20.15151515,19.29292929,19.29292929,,
Chile,CHL,Arable land (% of land area),AG.LND.ARBL.ZS,,4.895552579,4.922451219,4.94934986,4.9762485,5.003147141,5.030045781,5.056944422,5.083843063,5.110741703,5.24792477,5.315171371,5.382417973,5.516911175,5.584157777,5.584157777,5.64602465,5.507496651,5.368968652,5.230440654,5.159159256,5.020631257,4.814856657,4.744920192,4.673638794,4.631945901,4.510902019,4.137010915,4.114147071,4.128941323,3.76849954,3.611142493,3.281634146,3.098723391,3.061065294,2.851255898,2.669690074,2.665655278,2.661620482,2.420877649,2.353631047,2.353631047,2.219137845,2.017398041,2.017398041,1.950151439,1.815658237,1.697304218,1.76455082,1.761860956,1.709408606,1.77127548,1.725547791,1.760516024,1.733886369,1.765895752,1.707794688,1.724202859,1.631402549,,
China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,,10.97085318,10.93934024,10.91843772,10.8974291,10.87122137,10.82273176,10.77105903,10.71938629,10.67004785,10.61752629,10.57158318,10.52235084,10.47216357,10.53168801,10.37551368,10.35602585,10.3364429,10.3155757,10.30088024,10.2867153,10.35037794,10.87040713,11.4646985,12.17485599,12.82113857,12.8619888,12.82941472,12.90145968,13.03875892,13.20799561,13.32089081,13.11048557,12.94008172,12.8761007,12.75730207,12.73163843,12.6989849,12.69784428,12.69744639,12.69706198,12.75985887,12.8014352,12.82115475,12.84087253,12.86695861,12.90301725,12.89663449,12.92261352,12.94296832,12.87784131,12.80041683,12.72820233,12.70719317,12.69589308,12.68935693,12.68081675,12.67850328,12.6782458,,
Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.433962264,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,,
Cameroon,CMR,Arable land (% of land area),AG.LND.ARBL.ZS,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,,
"Congo, Dem. Rep.",COD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,2.995081714,2.999492733,3.087713107,5.062085089,5.249112282,5.469663219,5.513773406,5.425553031,5.205002095,5.205002095,,
"Congo, Rep.",COG,Arable land (% of land area),AG.LND.ARBL.ZS,,1.522693997,1.522693997,1.522693997,1.516837482,1.516837482,1.516837482,1.516837482,1.516837482,1.519765739,1.522693997,1.522693997,1.522693997,1.534407028,1.540263543,1.543191801,1.554904832,1.546120059,1.414348463,1.420204978,1.428989751,1.437774524,1.510980966,1.522693997,1.528550512,1.546120059,1.537335286,1.458272328,1.464128843,1.469985359,1.402635432,1.408491947,1.40556369,1.420204978,1.385065886,1.390922401,1.396778917,1.434846266,1.437774524,1.449487555,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.464128843,1.49341142,1.551976574,1.551976574,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,,
Colombia,COL,Arable land (% of land area),AG.LND.ARBL.ZS,,3.183415953,3.183415953,3.199639477,3.199639477,3.208652546,3.217665615,3.217665615,3.217665615,3.219468229,3.219468229,3.220369536,3.233889139,3.24831005,3.261829653,3.276250563,3.289770167,3.304191077,3.31771068,3.332131591,3.345651194,3.360072105,3.373591708,3.388012618,3.401532222,3.415953132,3.429472735,3.446597566,3.279855791,3.129337539,2.978819288,2.738170347,2.767012168,2.634520054,2.552501127,2.162235241,2.192879676,2.288418206,2.299233889,2.285714286,2.53988283,2.193780982,1.992789545,2.04055881,2.017124831,1.826047769,1.716629112,1.800811176,1.649391618,1.599819739,1.589004056,1.429472735,1.42226228,1.515998197,1.538260478,1.560612889,1.582875169,5.424966201,5.426768815,,
Comoros,COM,Arable land (% of land area),AG.LND.ARBL.ZS,,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,35.46480387,35.46480387,,
Cabo Verde,CPV,Arable land (% of land area),AG.LND.ARBL.ZS,,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.925558313,9.925558313,10.17369727,10.17369727,10.17369727,10.17369727,10.17369727,10.42183623,10.42183623,10.91811414,10.91811414,10.91811414,10.91811414,11.41439206,11.66253102,11.66253102,11.91066998,11.91066998,11.91066998,11.91066998,12.40694789,12.40694789,12.40694789,12.40694789,13.64764268,13.64764268,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,,
Costa Rica,CRI,Arable land (% of land area),AG.LND.ARBL.ZS,,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.581668625,5.581668625,5.581668625,5.483744614,5.09204857,5.09204857,5.09204857,4.896200548,4.504504505,4.504504505,4.308656483,4.112808461,4.112808461,4.112808461,4.308656483,4.112808461,4.112808461,3.916960439,4.112808461,4.112808461,4.112808461,4.112808461,3.916960439,3.916960439,4.308656483,4.406580494,4.543674109,4.543674109,4.543674109,4.406580494,4.964747356,5.238934587,4.925577752,4.945162554,,
Caribbean small states,CSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.731719368,1.734189723,1.739130435,1.744071146,1.70701581,1.716897233,1.7243083,1.7243083,1.7243083,1.711956522,1.726778656,1.714426877,1.746541502,1.749752964,1.743468168,1.815083716,1.891638267,1.960784314,2.009433496,2.009386192,1.99901198,1.958750154,1.92095838,1.925404471,1.919970359,1.927380511,1.942472521,1.944670866,1.961689515,1.958700753,1.98782265,2.016944547,2.120414969,2.080128443,2.07121156,2.063282697,2.040780536,2.028405582,2.025663826,1.948869952,1.9414598,1.909349142,1.934049648,1.911819192,1.806026924,1.806298629,1.791750031,1.782141534,1.827837471,1.824132395,1.827837471,1.817957268,1.836482648,1.847597876,1.869828331,1.867358281,1.86488823,1.86488823,,
Cuba,CUB,Arable land (% of land area),AG.LND.ARBL.ZS,,13.5009311,14.01303538,14.82309125,16.40595903,15.08379888,14.44134078,15.76350093,18.12849162,18.09124767,21.50837989,21.20111732,24.30167598,25.92178771,24.54376164,26.72253259,28.18435754,28.22160149,28.26815642,27.73743017,27.74674115,27.93296089,28.39851024,28.86405959,28.9292365,29.4972067,30.26070764,31.00558659,31.47113594,31.66666667,31.5735568,31.98324022,33.2867784,33.79888268,34.32029795,34.30167598,32.44878957,33.78026071,33.27746741,33.61266294,32.62569832,34.81378026,35.69884388,35.26315789,34.8275538,34.49830891,34.14450813,33.56820744,32.96317174,32.37504697,31.79255919,31.07904513,29.39455597,30.2859336,29.68631032,28.95004803,28.73125721,28.02119461,28.02119461,,
Curacao,CUW,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Arable land (% of land area),AG.LND.ARBL.ZS,,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,,
Cyprus,CYP,Arable land (% of land area),AG.LND.ARBL.ZS,,35.60606061,35.38961039,35.17316017,34.95670996,34.84848485,34.63203463,34.41558442,34.1991342,33.98268398,33.87445887,33.65800866,33.44155844,33.22510823,22.94372294,12.5974026,12.33766234,12.12121212,11.9047619,11.68831169,11.6017316,11.94805195,12.44588745,12.55411255,12.44588745,11.12554113,11.16883117,11.19047619,11.19047619,11.2987013,11.42857143,11.49350649,11.64502165,11.76406926,10.75757576,10.72510823,10.71428571,10.61688312,10.83333333,10.94155844,10.64935065,10.60606061,10.82251082,12.12121212,12.22943723,13.31168831,12.44588745,11.88311688,8.917748918,9.404761905,8.939393939,9.090909091,9.285714286,8.628787879,8.677489177,10.64718615,8.831168831,10.20887446,11.25595238,,
Czech Republic,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12152194,42.92739744,42.72033131,42.15089944,42.06030801,42.20266598,42.13795781,41.96971658,41.87912515,41.78853371,41.71088391,41.62567952,41.53507637,41.44983819,41.3592233,41.26860841,41.16504854,41.0538581,40.96323149,40.87789719,32.38798239,32.23258223,32.24970859,32.25848226,32.32741873,32.1761658,,
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,,35.00128892,34.90103973,34.84375448,34.83229743,34.80938332,34.81511185,34.51150001,34.46280755,34.37401541,34.23366654,34.27090196,34.3826082,34.34250852,34.4284364,34.48858591,34.62034199,34.57451379,34.61747773,34.53441412,34.45707903,34.3826082,34.29954458,34.27663048,34.23366654,34.24798786,34.25658064,34.2136167,34.22220949,34.22507375,34.28808753,33.10801134,32.84449918,33.44408799,33.81455702,33.9014609,33.90243204,33.89772239,34.03529884,33.87586681,33.82719587,33.85783892,33.79865849,33.90671139,34.11417266,34.13235463,34.02729984,34.06372788,34.22539655,34.26465104,33.98456551,34.06873996,33.95306134,34.04035772,34.01834336,33.95631485,33.66727731,33.6949366,33.57662144,,
Djibouti,DJI,Arable land (% of land area),AG.LND.ARBL.ZS,,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.05608283,0.064710958,0.051768766,0.05608283,0.069025022,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,,
Dominica,DMA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.333333333,10.66666667,10.66666667,10.66666667,10.66666667,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,8,8,8,8,8,8,6.666666667,6.666666667,6.666666667,5.333333333,5.333333333,5.333333333,5.333333333,4,4,4,4,5.333333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8,8,8,8,8,8,8,8,8,8,,
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,,66.24970498,65.44725041,64.76280387,64.33797498,63.55912202,63.39391079,63.37030918,63.58272363,63.20509795,62.80387066,62.47344819,62.56785461,62.61505782,62.33183857,62.54425301,62.70946424,62.23743215,62.37904177,62.34072676,62.26993865,62.22274658,62.05757433,61.184521,61.63284568,61.37328929,61.20811704,60.81623024,60.39160179,60.03774475,60.41519226,60.10851616,59.83973604,59.69832666,55.73886401,54.65472543,54.72543012,55.73886401,55.76243224,54.06551968,53.75913269,54.01838322,53.64129154,53.40560924,53.47631393,54.96111242,55.31463587,54.34833844,56.61088852,57.29436719,57.05868489,58.89700683,60.45,60.19,60.8,58.791275,59.346475,59.258875,59.8,,
Dominican Republic,DOM,Arable land (% of land area),AG.LND.ARBL.ZS,,14.90374664,15.11074312,15.3177396,15.52473608,15.73173256,15.93872904,16.14572552,16.14572552,16.87021321,16.97371145,17.09790934,17.59470089,17.90519561,18.31918857,18.94017802,19.87166218,20.49265162,21.01014283,21.52763403,22.14862347,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,20.51335127,20.51335127,20.59614987,18.6296833,18.6296833,18.6296833,18.6296833,18.6296833,19.25067274,19.35417098,17.80169737,18.00869385,17.59470089,18.588284,18.588284,18.588284,16.97371145,16.97371145,16.97371145,16.97371145,16.97371145,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,18.15359139,18.15359139,18.15359139,18.15359139,,
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,,2.717341104,2.645124993,2.603138882,2.574588326,2.604398465,2.611955965,2.645544854,2.621192909,2.616994298,2.623292215,2.678713881,2.733295826,2.734135548,2.747571103,2.873949298,2.977654992,2.898721103,2.89368277,2.874369159,2.886545131,2.890743742,2.889064298,2.767724437,2.903339575,2.90124027,2.925172353,2.967998186,2.981433742,2.993189853,2.97303652,3.048191658,3.174989713,3.162813741,3.139301519,3.156935686,3.157775408,3.211937491,3.216555963,3.221594297,3.216975824,3.183806797,3.168691797,3.150511811,3.146019297,3.153576797,3.136362491,3.13594263,3.144339852,3.146019297,3.149798047,3.149798047,3.151687422,3.147362852,3.136110575,3.133044273,3.108734325,3.136700044,3.151063445,,
East Asia & Pacific (excluding high income),EAP,Arable land (% of land area),AG.LND.ARBL.ZS,,9.986435353,9.988327614,9.989450067,10.00029565,9.994741006,9.980321365,9.958119715,9.938240016,9.913726438,9.905681981,9.832914814,9.858736877,9.857180708,9.947439267,9.882607691,9.921681667,9.974331641,9.9883125,10.00481744,10.01578085,10.07726879,10.40887734,10.76937108,11.19430802,11.6966992,11.7837996,11.85913983,11.91549467,11.98128896,12.04063161,11.97585588,11.83938909,11.73140195,11.61336833,11.54771688,11.55233395,11.54862917,11.55023572,11.61995023,11.69125073,11.74060629,11.74130747,11.88979895,12.05359854,11.96283403,11.91973876,11.96624852,12.05793516,12.16872747,12.14163414,12.10051875,12.11606089,12.11890228,12.12287847,12.19252277,12.22508269,12.29593484,12.2941226,,
Early-demographic dividend,EAR,Arable land (% of land area),AG.LND.ARBL.ZS,,11.56312488,11.62956213,11.70900743,11.75790401,11.8421303,11.89493861,11.96097227,12.00996199,12.07217706,12.06657336,12.04113162,12.13597545,12.20478353,12.19172853,12.19676547,12.20609735,12.21199602,12.25887497,12.31672855,12.26083084,12.25535439,12.34890551,12.26447995,12.37585998,12.45415837,12.44757669,12.56819218,12.54574306,12.60488194,12.60148244,12.6120526,12.4249809,12.4915786,12.4794556,12.52003171,12.53055596,12.59403942,12.63860807,12.6729171,12.64838913,12.66416656,12.66681224,12.78726322,12.87805508,12.8871855,12.88848983,12.94996231,12.85259282,12.83563085,12.89457133,12.9023546,12.8950206,12.88214362,12.85015195,12.90467296,12.98368688,13.07058412,13.05386143,,
East Asia & Pacific,EAS,Arable land (% of land area),AG.LND.ARBL.ZS,,7.583083611,7.627538481,7.621219928,7.667202358,7.70672583,7.756504332,7.758960397,7.829678108,7.734428211,7.682932183,7.564238614,7.584411923,7.492716007,7.543246143,7.446747201,7.505786125,7.554331154,7.634950909,7.668648126,7.694010014,7.748346238,8.013494967,8.241592602,8.619610828,8.913536773,8.96001064,8.966054738,8.937396671,8.954436824,8.972131738,8.925465051,8.782050233,8.739367056,8.68070889,8.58767648,8.683532339,8.748383678,8.765269128,8.876244977,8.93797679,8.99738015,8.935063674,9.007353903,9.215690371,9.182475667,9.062408865,9.047163944,9.141465072,9.341581987,9.254147277,9.479905383,9.490230699,9.475038775,9.508189597,9.512589221,9.494940258,9.565578483,9.571705132,,
Europe & Central Asia (excluding high income),ECA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50901771,11.40622377,11.35647136,11.31583411,11.18272259,11.21478417,11.10050385,11.03333216,10.90480783,10.83167709,10.76379278,10.68765394,10.65755076,10.63171017,10.65792815,10.60710495,10.5805277,10.57788052,10.59629628,10.57428634,10.57221138,10.58848981,10.59753923,10.59899272,10.58236845,10.56938996,10.56571672,,
Europe & Central Asia,ECS,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39463115,13.39820257,13.3287368,13.24157065,13.13995458,13.12880398,13.01997583,12.94040765,12.80518583,12.64749039,12.56392754,12.46247399,12.45482278,12.41648631,12.42317753,12.31194146,12.31136458,12.2981232,12.26007393,12.2408027,12.25801352,12.21812286,12.21846832,12.19980492,12.36536667,12.35658135,12.32480395,,
Ecuador,ECU,Arable land (% of land area),AG.LND.ARBL.ZS,,6.158792082,6.158792082,6.176853056,6.176853056,6.19491403,6.19491403,6.212975004,6.19491403,6.212975004,6.231035977,6.249096951,6.267157925,6.285218899,6.332177431,6.212975004,6.068487213,5.96012137,5.815633579,5.707267736,5.570004335,5.779511631,5.606126282,5.63502384,5.689206762,5.743389684,5.797572605,5.837306748,5.869816501,5.71810432,5.79396041,5.938448201,5.898714059,5.667533593,5.855367721,5.685594567,5.804796995,5.812021384,6.45031406,6.482525366,6.506683846,6.039619907,5.475922049,5.230310839,5.141729747,5.218231599,4.964567563,4.811563859,4.976646803,4.829280077,4.776936705,4.653325817,4.621919794,4.807537446,3.905620873,4.300209373,3.929779353,4.159284909,3.897568046,,
"Egypt, Arab Rep.",EGY,Arable land (% of land area),AG.LND.ARBL.ZS,,2.510422422,2.444120749,2.424029333,2.433070471,2.593801798,2.695263449,2.706313727,2.699281732,2.737455422,2.737455422,2.74750113,2.737455422,2.735446281,2.719373148,2.703300015,2.607865789,2.510422422,2.405947059,2.314531117,2.296448842,2.317544829,2.291667085,2.275091667,2.285659752,2.315535687,2.328595108,2.298457984,2.320558541,2.30649455,2.294439701,2.277361997,2.627233914,2.628138028,2.624601939,2.829875936,2.722848963,2.79162188,2.80638907,3.007684967,2.813802803,2.874077051,2.94941986,2.919282736,2.978552413,2.574714953,2.616906927,2.575719524,2.654076046,2.897182179,2.8861319,2.820834798,2.841930785,2.720347581,2.652257773,2.878976443,2.799503139,2.924274248,2.924274248,,
Euro area,EMU,Arable land (% of land area),AG.LND.ARBL.ZS,,30.50267151,30.45699345,30.39371542,30.04953368,29.90050696,29.49239231,29.35404836,29.10261437,29.10073159,28.73182803,27.79677847,27.67603449,27.48014273,27.47200752,27.40328018,27.27652666,27.27796685,27.37488825,27.34096456,27.2437897,27.24795384,27.2559772,27.06665531,27.14690161,27.11534006,27.14489575,27.16569117,27.02781919,27.00374891,26.95392997,26.71359554,26.93806525,26.96821392,26.78954663,26.23198406,26.37646398,26.25715387,26.09577477,26.0325024,25.96525724,25.20598276,25.09785914,24.92028664,25.0413067,25.0317216,24.73441686,24.27625413,24.41126748,24.26867288,24.28265064,24.1215019,24.33422275,24.10444868,24.0189528,23.94619039,23.89608624,23.88487291,23.56669928,,
Eritrea,ERI,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930693069,4.326732673,4.336633663,3.653465347,3.871287129,4.930693069,4.930693069,5.544554455,5.564356436,5.564356436,5.910891089,5.920792079,6.138613861,6.633663366,6.633663366,6.633663366,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,,
Spain,ESP,Arable land (% of land area),AG.LND.ARBL.ZS,,32.50630277,32.60634679,32.42426668,31.85201489,31.94605626,31.03165393,31.4938573,31.39781504,32.17815839,31.39381328,32.69238465,32.59033975,32.12213374,31.85192596,31.66543242,31.34095322,31.28878568,31.30943087,31.18468991,31.14901796,31.1716654,31.16365675,31.21959033,31.33709755,31.16290245,31.16490469,31.2029473,31.1889316,31.05878584,30.70438892,30.55021624,30.43608842,29.99759731,29.64520263,28.12149608,28.93240429,28.60203428,27.39868653,26.95619093,26.85370741,26.20556848,25.86766592,26.07519881,26.09279218,25.87308902,25.49200369,25.21688606,25.03608661,25.06116392,25.05549889,24.86396735,25.12944563,24.35177226,24.54569081,24.57310056,24.69589482,24.52974077,23.78736818,,
Estonia,EST,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.30337344,25.14744043,22.38735551,20.6180703,20.85397499,20.94833687,20.9247464,20.26421326,19.88676575,15.97074782,14.47511205,12.85680585,12.25053079,13.96083982,13.18943147,14.13776834,14.10238264,14.06935598,15.2158528,14.91861288,14.63788629,14.67678859,15.04485852,15.52795031,16.0110421,15.73498965,15.82700713,,
Ethiopia,ETH,Arable land (% of land area),AG.LND.ARBL.ZS,,9.990917348,10.40781108,10.5640327,10.5640327,10.89464124,10.96276113,11.03542234,11.12624886,11.38056312,11.38056312,11.59854678,11.80744777,11.80744777,11.80744777,11.80744777,11.80744777,11.83469573,11.86194369,11.90281562,11.80744777,11.62579473,11.44414169,11.26248865,10.89918256,10.76294278,10.53587648,10.26339691,10.08174387,9.900090827,9.763851045,9.673024523,9.673024523,10,9.932,9.94,9.927,9.9,9.95,10,10,9.9084,9.853,10.928,10.94872094,11.35464283,11.86206486,12.43084913,12.04846957,12.35133127,12.89790252,13.45473891,13.59003948,13.70069995,13.81124167,13.92134692,14.03165087,14.14104563,14.33365307,,
European Union,EUU,Arable land (% of land area),AG.LND.ARBL.ZS,,31.96158424,31.86360914,31.71142353,31.46511079,31.25461029,30.95768264,30.81326538,30.62004665,30.5686862,30.29426919,29.62481896,29.49462804,29.33014159,29.3051436,29.23393934,29.14008549,29.12117011,29.1774616,29.12826473,29.03468046,29.0061843,29.000098,28.86544869,28.94831016,28.93149074,28.94806241,28.97518,28.88034429,28.67294689,28.63503093,28.44167094,28.34780405,28.593972,28.42176069,28.0236278,28.08891195,28.04315015,27.7777139,27.71655445,27.52526049,26.89944448,26.65973088,26.41957873,26.3798444,26.27141193,26.09998041,25.55619959,25.73359022,25.67808597,25.43080747,25.38086822,25.46126881,25.10574656,25.07065847,25.00437124,24.90840957,24.89794873,24.73822252,,
Fragile and conflict affected situations,FCS,Arable land (% of land area),AG.LND.ARBL.ZS,,6.274833097,6.364007436,6.519136973,6.596394431,6.746483394,6.593023602,6.73776265,6.779612472,7.14844667,6.943076802,6.878660184,6.650133275,6.903583892,6.63461712,6.562510864,6.598437866,6.291462241,6.205562463,6.177528955,6.304231127,6.091745258,6.155589687,6.146593427,6.326170395,6.454439657,6.743074519,6.716898303,6.741971752,6.711094264,6.810227251,6.99934261,7.113906696,7.191539267,7.209288138,7.38076253,7.495542023,7.532585151,7.593388538,7.653887487,7.622890186,7.593452292,7.710403614,7.925867615,7.91029374,8.122656593,8.184883559,8.343726158,8.292211995,8.080260638,8.252875503,8.64590222,8.981110113,9.04126359,9.093326827,9.108742325,9.141039951,9.141659547,9.154266366,,
